name,symbol,sector,exchange,country
Alpha Technology Group Limited Ordinary Shares,ATGL,,NASDAQ,China
Athira Pharma Inc. ,ATHA,Health Care,NASDAQ,United States
Alterity Therapeutics Limited American Depositary Shares,ATHE,Health Care,NASDAQ,Australia
ATIF Holdings Limited Ordinary Shares,ATIF,Consumer Discretionary,NASDAQ,China
Atlanticus Holdings Corporation ,ATLC,Finance,NASDAQ,United States
Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,ATLCL,Finance,NASDAQ,United States
Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share,ATLCP,Finance,NASDAQ,United States
Ames National Corporation ,ATLO,Finance,NASDAQ,United States
Atlas Lithium Corporation ,ATLX,Industrials,NASDAQ,United States
AlphaTime Acquisition Corp Ordinary Shares,ATMC,Finance,NASDAQ,United States
AlphaVest Acquisition Corp Ordinary Shares,ATMV,Finance,NASDAQ,United States
AlphaVest Acquisition Corp Right,ATMVR,Finance,NASDAQ,United States
180 Life Sciences Corp. ,ATNF,Health Care,NASDAQ,United States
180 Life Sciences Corp. Warrant,ATNFW,Health Care,NASDAQ,United States
ATN International Inc. ,ATNI,Telecommunications,NASDAQ,United States
Atomera Incorporated ,ATOM,Technology,NASDAQ,United States
Atossa Therapeutics Inc. ,ATOS,Health Care,NASDAQ,United States
Agape ATP Corporation ,ATPC,Health Care,NASDAQ,Malaysia
Atara Biotherapeutics Inc. ,ATRA,Health Care,NASDAQ,United States
AtriCure Inc. ,ATRC,Health Care,NASDAQ,United States
Atrion Corporation ,ATRI,Health Care,NASDAQ,United States
Astronics Corporation ,ATRO,Industrials,NASDAQ,United States
Air Transport Services Group Inc,ATSG,Consumer Discretionary,NASDAQ,United States
Addentax Group Corp. ,ATXG,Consumer Discretionary,NASDAQ,China
Avenue Therapeutics Inc. ,ATXI,Health Care,NASDAQ,United States
Astria Therapeutics Inc. ,ATXS,Health Care,NASDAQ,United States
Auburn National Bancorporation Inc. ,AUBN,Finance,NASDAQ,United States
AudioCodes Ltd. ,AUDC,Utilities,NASDAQ,Israel
Augmedix Inc. ,AUGX,Technology,NASDAQ,United States
authID Inc. ,AUID,Technology,NASDAQ,United States
Aurinia Pharmaceuticals Inc Ordinary Shares,AUPH,Health Care,NASDAQ,Canada
Aurora Innovation Inc. Class A ,AUR,Technology,NASDAQ,United States
Aura Biosciences Inc. ,AURA,Health Care,NASDAQ,United States
Aurora Innovation Inc. Warrant,AUROW,Technology,NASDAQ,United States
Autolus Therapeutics plc American Depositary Share,AUTL,Health Care,NASDAQ,United Kingdom
Auddia Inc. ,AUUD,Technology,NASDAQ,United States
Applied UV Inc. ,AUVI,Consumer Discretionary,NASDAQ,United States
Applied UV Inc. 10.5% Series A Cumulative Perpetual Preferred Stock $0.0001 par value per share,AUVIP,Consumer Discretionary,NASDAQ,United States
Aveanna Healthcare Holdings Inc. ,AVAH,Health Care,NASDAQ,United States
AeroVironment Inc. ,AVAV,Industrials,NASDAQ,United States
Avadel Pharmaceuticals plc American Depositary Shares,AVDL,Health Care,NASDAQ,France
AvidXchange Holdings Inc. ,AVDX,Technology,NASDAQ,United States
Broadcom Inc. ,AVGO,Technology,NASDAQ,United States
Avinger Inc. ,AVGR,Health Care,NASDAQ,United States
Achari Ventures Holdings Corp. I ,AVHI,Finance,NASDAQ,United States
Atea Pharmaceuticals Inc. ,AVIR,Health Care,NASDAQ,United States
Aviat Networks Inc. ,AVNW,Technology,NASDAQ,United States
Mission Produce Inc. ,AVO,Consumer Staples,NASDAQ,United States
AvePoint Inc. Class A ,AVPT,Technology,NASDAQ,United States
AvePoint Inc. Warrant,AVPTW,Technology,NASDAQ,United States
AVROBIO Inc. ,AVRO,Health Care,NASDAQ,United States
Avnet Inc. ,AVT,Technology,NASDAQ,United States
Aerovate Therapeutics Inc. ,AVTE,Health Care,NASDAQ,United States
Avalo Therapeutics Inc. ,AVTX,Health Care,NASDAQ,United States
Anavex Life Sciences Corp. ,AVXL,Health Care,NASDAQ,United States
Aspira Women's Health Inc. ,AWH,Health Care,NASDAQ,United States
AERWINS Technologies Inc. ,AWIN,Industrials,NASDAQ,Japan
AERWINS Technologies Inc. Warrant,AWINW,Industrials,NASDAQ,Japan
Aware Inc. ,AWRE,Technology,NASDAQ,United States
Accelerate Diagnostics Inc. ,AXDX,Industrials,NASDAQ,United States
Axogen Inc. ,AXGN,Health Care,NASDAQ,United States
Axonics Inc. ,AXNX,Health Care,NASDAQ,United States
Axon Enterprise Inc. ,AXON,Industrials,NASDAQ,United States
Axsome Therapeutics Inc. ,AXSM,Health Care,NASDAQ,United States
AXT Inc ,AXTI,Technology,NASDAQ,United States
Atlantica Sustainable Infrastructure plc Ordinary Shares,AY,Utilities,NASDAQ,United Kingdom
AYRO Inc. ,AYRO,,NASDAQ,United States
Aytu BioPharma Inc.  ,AYTU,Health Care,NASDAQ,United States
A2Z Smart Technologies Corp. Common Shares,AZ,Industrials,NASDAQ,Canada
AstraZeneca PLC American Depositary Shares,AZN,Health Care,NASDAQ,United Kingdom
Aspen Technology Inc. ,AZPN,Technology,NASDAQ,United States
Azenta Inc.,AZTA,Health Care,NASDAQ,United States
IMAC Holdings Inc. ,BACK,Health Care,NASDAQ,United States
Bridger Aerospace Group Holdings Inc. ,BAER,Finance,NASDAQ,United States
Bridger Aerospace Group Holdings Inc. Warrant,BAERW,Finance,NASDAQ,United States
BayFirst Financial Corp. ,BAFN,Finance,NASDAQ,United States
Bandwidth Inc. Class A ,BAND,Technology,NASDAQ,United States
BancFirst Corporation ,BANF,Finance,NASDAQ,United States
BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,BANFP,Finance,NASDAQ,United States
CBL International Limited Ordinary Shares,BANL,Energy,NASDAQ,Malaysia
Banner Corporation ,BANR,Finance,NASDAQ,United States
ArrowMark Financial Corp. ,BANX,Finance,NASDAQ,United States
Baosheng Media Group Holdings Limited Ordinary shares,BAOS,Consumer Discretionary,NASDAQ,China
Couchbase Inc. ,BASE,Technology,NASDAQ,United States
Atlanta Braves Holdings Inc. Series A ,BATRA,Consumer Discretionary,NASDAQ,United States
Atlanta Braves Holdings Inc. Series C ,BATRK,Consumer Discretionary,NASDAQ,United States
Concrete Pumping Holdings Inc. ,BBCP,Consumer Discretionary,NASDAQ,United States
Beasley Broadcast Group Inc. Class A ,BBGI,Consumer Discretionary,NASDAQ,United States
BridgeBio Pharma Inc. ,BBIO,Health Care,NASDAQ,United States
Bone Biologics Corp ,BBLG,Health Care,NASDAQ,United States
Bone Biologics Corp Warrants,BBLGW,Health Care,NASDAQ,United States
Barrett Business Services Inc. ,BBSI,Consumer Discretionary,NASDAQ,United States
BioAtla Inc. ,BCAB,Health Care,NASDAQ,United States
Southern California Bancorp ,BCAL,Finance,NASDAQ,United States
BYND Cannasoft Enterprises Inc. ,BCAN,,NASDAQ,Canada
BCB Bancorp Inc. (NJ) ,BCBP,Finance,NASDAQ,United States
BioCardia Inc. ,BCDA,Health Care,NASDAQ,United States
BioCardia Inc. Warrant,BCDAW,Health Care,NASDAQ,United States
Atreca Inc. Class A ,BCEL,Health Care,NASDAQ,United States
Brainstorm Cell Therapeutics Inc. ,BCLI,Health Care,NASDAQ,United States
BayCom Corp ,BCML,Finance,NASDAQ,United States
Brightcove Inc. ,BCOV,Technology,NASDAQ,United States
1895 Bancorp of Wisconsin Inc. (MD) ,BCOW,Finance,NASDAQ,United States
Balchem Corporation ,BCPC,Industrials,NASDAQ,United States
BioCryst Pharmaceuticals Inc. ,BCRX,Health Care,NASDAQ,United States
Blockchain Coinvestors Acquisition Corp. I Class A Ordinary Shares,BCSA,Finance,NASDAQ,Cayman Islands
Blockchain Coinvestors Acquisition Corp. I Unit,BCSAU,Finance,NASDAQ,Cayman Islands
Blockchain Coinvestors Acquisition Corp. I Warrant,BCSAW,Finance,NASDAQ,Cayman Islands
BriaCell Therapeutics Corp. Common Shares,BCTX,Health Care,NASDAQ,Canada
BriaCell Therapeutics Corp. Warrant,BCTXW,Health Care,NASDAQ,Canada
Bicycle Therapeutics plc American Depositary Shares,BCYC,Health Care,NASDAQ,United Kingdom
Biodexa Pharmaceuticals plc American Depositary Shs,BDRX,Health Care,NASDAQ,United Kingdom
Biodesix Inc. ,BDSX,Health Care,NASDAQ,United States
Black Diamond Therapeutics Inc. ,BDTX,Health Care,NASDAQ,United States
Beam Therapeutics Inc. ,BEAM,Health Care,NASDAQ,United States
Heartbeam Inc. ,BEAT,Technology,NASDAQ,United States
Heartbeam Inc. Warrant,BEATW,Technology,NASDAQ,United States
Beacon Roofing Supply Inc. ,BECN,Consumer Discretionary,NASDAQ,United States
Beam Global ,BEEM,Technology,NASDAQ,United States
Beam Global Warrant,BEEMW,Technology,NASDAQ,United States
Bel Fuse Inc. Class A ,BELFA,,NASDAQ,United States
Bel Fuse Inc. Class B ,BELFB,,NASDAQ,United States
Beneficient Class A ,BENF,Finance,NASDAQ,United States
Beneficient Warrant,BENFW,Finance,NASDAQ,United States
Better Home & Finance Holding Company Class A ,BETR,Finance,NASDAQ,United Kingdom
Better Home & Finance Holding Company Warrant,BETRW,Finance,NASDAQ,United Kingdom
Bit Brother Limited Class A Ordinary Shares,BETS,Consumer Discretionary,NASDAQ,China
Bank First Corporation ,BFC,Finance,NASDAQ,United States
BurgerFi International Inc.  ,BFI,Consumer Discretionary,NASDAQ,Mexico
BurgerFi International Inc. Warrant ,BFIIW,Consumer Discretionary,NASDAQ,Mexico
BankFinancial Corporation ,BFIN,Finance,NASDAQ,United States
Bullfrog AI Holdings Inc. ,BFRG,Technology,NASDAQ,United States
Bullfrog AI Holdings Inc. Warrants,BFRGW,Technology,NASDAQ,United States
Biofrontera Inc. ,BFRI,Health Care,NASDAQ,United States
Biofrontera Inc. Warrants,BFRIW,Health Care,NASDAQ,United States
Business First Bancshares Inc. ,BFST,Finance,NASDAQ,United States
BGC Group Inc. Class A ,BGC,Finance,NASDAQ,United States
Big 5 Sporting Goods Corporation ,BGFV,Consumer Discretionary,NASDAQ,United States
BioNexus Gene Lab Corp ,BGLC,Health Care,NASDAQ,Malaysia
BeiGene Ltd. American Depositary Shares,BGNE,Health Care,NASDAQ,Cayman Islands
Bright Green Corporation ,BGXX,Health Care,NASDAQ,United States
Focus Impact BH3 Acquisition Company Class A ,BHAC,Finance,NASDAQ,United States
Focus Impact BH3 Acquisition Company Warrants,BHACW,Finance,NASDAQ,United States
Blue Hat Interactive Entertainment Technology Ordinary Shares,BHAT,Consumer Discretionary,NASDAQ,China
Brighthouse Financial Inc. ,BHF,Finance,NASDAQ,United States
Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,BHFAL,Finance,NASDAQ,United States
Brighthouse Financial Inc. Depositary shares each representing a 1/1000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock Series D,BHFAM,Finance,NASDAQ,United States
Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C,BHFAN,Finance,NASDAQ,United States
Brighthouse Financial Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock Series B,BHFAO,Finance,NASDAQ,United States
Brighthouse Financial Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock Series A,BHFAP,Finance,NASDAQ,United States
Burke & Herbert Financial Services Corp. ,BHRB,Finance,NASDAQ,United States
bioAffinity Technologies Inc. ,BIAF,Health Care,NASDAQ,United States
Baidu Inc. ADS,BIDU,Technology,NASDAQ,China
BigCommerce Holdings Inc. Series 1 ,BIGC,Technology,NASDAQ,United States
Biogen Inc. ,BIIB,Health Care,NASDAQ,United States
Bilibili Inc. American Depositary Shares,BILI,Technology,NASDAQ,China
BIMI International Medical Inc. ,BIMI,Health Care,NASDAQ,China
Biolase Inc. ,BIOL,Health Care,NASDAQ,United States
Biora Therapeutics Inc. ,BIOR,Health Care,NASDAQ,United States
Bioceres Crop Solutions Corp. Ordinary Shares,BIOX,Industrials,NASDAQ,Argentina
Allbirds Inc. Class A ,BIRD,Consumer Discretionary,NASDAQ,United States
Bitfarms Ltd. ,BITF,Finance,NASDAQ,Canada
BioVie Inc. Class A ,BIVI,Health Care,NASDAQ,United States
Bluejay Diagnostics Inc. ,BJDX,Health Care,NASDAQ,United States
BJ's Restaurants Inc. ,BJRI,Consumer Discretionary,NASDAQ,United States
BlackRock Capital Investment Corporation ,BKCC,Finance,NASDAQ,United States
Booking Holdings Inc. ,BKNG,Consumer Discretionary,NASDAQ,United States
Baker Hughes Company Class A ,BKR,Industrials,NASDAQ,United States
BIO-key International Inc. ,BKYI,Technology,NASDAQ,United States
BlackLine Inc. ,BL,Technology,NASDAQ,United States
Bellevue Life Sciences Acquisition Corp. Rights,BLACR,Finance,NASDAQ,United States
Bellevue Life Sciences Acquisition Corp. Warrant,BLACW,Finance,NASDAQ,United States
Blue Bird Corporation ,BLBD,Consumer Discretionary,NASDAQ,United States
Blackboxstocks Inc. ,BLBX,Technology,NASDAQ,United States
Blade Air Mobility Inc. Class A ,BLDE,Consumer Discretionary,NASDAQ,United States
Blade Air Mobility Inc. Warrants,BLDEW,Consumer Discretionary,NASDAQ,United States
Ballard Power Systems Inc. Common Shares,BLDP,Energy,NASDAQ,Canada
bleuacacia ltd Class A Ordinary Shares,BLEU,Finance,NASDAQ,United States
bleuacacia ltd Rights,BLEUR,Finance,NASDAQ,United States
bleuacacia ltd Warrants,BLEUW,Finance,NASDAQ,United States
BioLife Solutions Inc. ,BLFS,Health Care,NASDAQ,United States
Blue Foundry Bancorp ,BLFY,Finance,NASDAQ,United States
Bridgeline Digital Inc. ,BLIN,Technology,NASDAQ,United States
Blackbaud Inc. ,BLKB,Technology,NASDAQ,United States
Bloomin' Brands Inc. ,BLMN,Consumer Discretionary,NASDAQ,United States
Blink Charging Co. ,BLNK,Consumer Discretionary,NASDAQ,United States
BioLineRx Ltd. American Depositary Shares,BLRX,Health Care,NASDAQ,Israel
Belite Bio Inc American Depositary Shares,BLTE,Health Care,NASDAQ,United States
bluebird bio Inc. ,BLUE,Health Care,NASDAQ,United States
Backblaze Inc. Class A ,BLZE,Technology,NASDAQ,United States
Bumble Inc. Class A ,BMBL,Technology,NASDAQ,United States
Biomea Fusion Inc. ,BMEA,Health Care,NASDAQ,United States
Beamr Imaging Ltd. Ordinary Share,BMR,Technology,NASDAQ,Israel
Biomerica Inc. ,BMRA,Health Care,NASDAQ,United States
Bank of Marin Bancorp ,BMRC,Finance,NASDAQ,United States
BioMarin Pharmaceutical Inc. ,BMRN,Health Care,NASDAQ,United States
Bionano Genomics Inc. ,BNGO,Industrials,NASDAQ,United States
Bannix Acquisition Corp. ,BNIX,Finance,NASDAQ,United States
Bannix Acquisition Corp. Warrant,BNIXW,Finance,NASDAQ,United States
Bionomics Limited American Depository Shares,BNOX,Health Care,NASDAQ,United States
Burning Rock Biotech Limited American Depositary Shares,BNR,Health Care,NASDAQ,China
Brenmiller Energy Ltd Ordinary Shares,BNRG,,NASDAQ,Israel
Benitec Biopharma Inc. ,BNTC,Health Care,NASDAQ,United States
BioNTech SE American Depositary Share,BNTX,Health Care,NASDAQ,Germany
Blue Ocean Acquisition Corp Class A Ordinary Shares,BOCN,Finance,NASDAQ,United States
BranchOut Food Inc. ,BOF,Consumer Staples,NASDAQ,United States
BOK Financial Corporation ,BOKF,Finance,NASDAQ,United States
Bolt Biotherapeutics Inc. ,BOLT,Health Care,NASDAQ,United States
Bon Natural Life Limited Ordinary Shares,BON,Health Care,NASDAQ,China
DMC Global Inc. ,BOOM,Industrials,NASDAQ,United States
B.O.S. Better Online Solutions ,BOSC,Telecommunications,NASDAQ,Israel
Bank of the James Financial Group Inc. ,BOTJ,Finance,NASDAQ,United States
Bowen Acquisition Corp Ordinary Shares,BOWN,,NASDAQ,United States
Bowen Acquisition Corp Rights,BOWNR,,NASDAQ,United States
Boxlight Corporation Class A ,BOXL,Real Estate,NASDAQ,United States
Blueprint Medicines Corporation ,BPMC,Health Care,NASDAQ,United States
Popular Inc. ,BPOP,Finance,NASDAQ,United States
Popular Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities,BPOPM,Finance,NASDAQ,United States
Princeton Bancorp Inc.  (PA),BPRN,Finance,NASDAQ,United States
Bio-Path Holdings Inc. ,BPTH,Health Care,NASDAQ,United States
Biophytis SA American Depositary Share (0.01 Euro),BPTS,Health Care,NASDAQ,France
Brookfield Property Partners L.P. 6.25% Class A Cumulative Redeemable Preferred Units Series 1,BPYPM,Finance,NASDAQ,Bermuda
Brookfield Property Partners L.P. 5.750% Class A Cumulative Redeemable Perpetual Preferred Units Series 3,BPYPN,Finance,NASDAQ,Bermuda
Brookfield Property Partners L.P. 6.375% Class A Cumulative Redeemable Perpetual Preferred Units Series 2,BPYPO,Finance,NASDAQ,Bermuda
Brookfield Property Partners L.P. 6.50% Class A Cumulative Redeemable Perpetual Preferred Units,BPYPP,Finance,NASDAQ,Bermuda
Broad Capital Acquisition Corp ,BRAC,Finance,NASDAQ,United States
Broad Capital Acquisition Corp Rights,BRACR,Finance,NASDAQ,United States
Bragg Gaming Group Inc. Common Shares,BRAG,,NASDAQ,Canada
Brera Holdings PLC Class B Ordinary Shares,BREA,Consumer Discretionary,NASDAQ,Ireland
Breeze Holdings Acquisition Corp. ,BREZ,Finance,NASDAQ,United States
Breeze Holdings Acquisition Corp. Right,BREZR,Finance,NASDAQ,United States
Breeze Holdings Acquisition Corp. Warrant,BREZW,Finance,NASDAQ,United States
Barfresh Food Group Inc. ,BRFH,Consumer Staples,NASDAQ,United States
Bridgford Foods Corporation ,BRID,Consumer Staples,NASDAQ,United States
BurTech Acquisition Corp. Class A ,BRKH,Finance,NASDAQ,United States
BurTech Acquisition Corp. Warrants,BRKHW,Finance,NASDAQ,United States
Brookline Bancorp Inc. ,BRKL,Finance,NASDAQ,United States
Bruker Corporation ,BRKR,Industrials,NASDAQ,United States
Brilliant Acquisition Corporation Ordinary Shares,BRLI,Finance,NASDAQ,China
Brilliant Acquisition Corporation Rights,BRLIR,Finance,NASDAQ,China
Brilliant Acquisition Corporation Unit,BRLIU,Finance,NASDAQ,China
Brilliant Acquisition Corporation Warrants,BRLIW,Finance,NASDAQ,China
Brilliant Earth Group Inc. Class A ,BRLT,Consumer Discretionary,NASDAQ,United States
Barinthus Biotherapeutics plc American Depositary Shares,BRNS,,NASDAQ,United Kingdom
Brooge Energy Limited Ordinary Shares,BROG,Energy,NASDAQ,United Kingdom
Brooge Holdings Limited Warrant expiring 12/20/2024,BROGW,Energy,NASDAQ,United Kingdom
BRP Group Inc. (Insurance Company) Class A ,BRP,Finance,NASDAQ,United States
Bruush Oral Care Inc. ,BRSH,Health Care,NASDAQ,Canada
BioRestorative Therapies Inc.  (NV),BRTX,Health Care,NASDAQ,United States
Berry Corporation (bry) ,BRY,Energy,NASDAQ,United States
Braze Inc. Class A ,BRZE,Technology,NASDAQ,United States
Bogota Financial Corp. ,BSBK,Finance,NASDAQ,United States
Bassett Furniture Industries Incorporated ,BSET,Consumer Discretionary,NASDAQ,United States
Blue Star Foods Corp. ,BSFC,,NASDAQ,United States
BioSig Technologies Inc. ,BSGM,Health Care,NASDAQ,United States
BSQUARE Corporation ,BSQR,Consumer Discretionary,NASDAQ,United States
Sierra Bancorp ,BSRR,Finance,NASDAQ,United States
Bank7 Corp. ,BSVN,Finance,NASDAQ,United States
Bentley Systems Incorporated Class B ,BSY,Technology,NASDAQ,United States
BioXcel Therapeutics Inc. ,BTAI,Health Care,NASDAQ,United States
BT Brands Inc. ,BTBD,Consumer Discretionary,NASDAQ,United States
BT Brands Inc. Warrant,BTBDW,Consumer Discretionary,NASDAQ,United States
Bit Digital Inc. Ordinary Shares,BTBT,Finance,NASDAQ,United States
BTCS Inc. ,BTCS,Finance,NASDAQ,United States
BTC Digital Ltd. Ordinary Shares,BTCT,Real Estate,NASDAQ,China
BTC Digital Ltd. Warrant,BTCTW,Real Estate,NASDAQ,China
Biotricity Inc. ,BTCY,Health Care,NASDAQ,United States
Bitdeer Technologies Group Class A Ordinary Shares,BTDR,Technology,NASDAQ,Singapore
Bitcoin Depot Inc. Class A ,BTM,Finance,NASDAQ,United States
Biote Corp. Class A ,BTMD,Health Care,NASDAQ,United States
Bitcoin Depot Inc. Warrant,BTMWW,Finance,NASDAQ,United States
Bit Origin Limited Ordinary Shares,BTOG,Finance,NASDAQ,United States
Better Therapeutics Inc. ,BTTX,Health Care,NASDAQ,United States
Bukit Jalil Global Acquisition 1 Ltd. Ordinary Shares,BUJA,Finance,NASDAQ,Malaysia
First Busey Corporation Class A ,BUSE,Finance,NASDAQ,United States
BV Financial Inc. ,BVFL,Finance,NASDAQ,United States
Bioventus Inc. Class A ,BVS,Health Care,NASDAQ,United States
